x,y,z,s
0.741237788,0.85219475,0.960382639,0.1
0.507376237,0.503100769,0.298956138,0.1
0.17357116,0.830866371,0.025324156,0.1
0.314201086,0.442133667,0.037697303,0.1
0.581784867,0.544805347,0.03216436,0.1
0.870620171,0.43170999,0.06979198,0.1
0.882775907,0.042358976,0.445611455,0.1
0.499655424,0.777018396,0.492695805,0.1
0.733368931,0.156556738,0.102000428,0.1
0.547246498,0.017861655,0.308257232,0.1
0.438077845,0.98316734,0.478306835,0.1
0.901310961,0.656963789,0.363373024,0.1
0.899740813,0.489606218,0.289865533,0.1
0.961069428,0.574766938,0.578683998,0.1
0.335030249,0.753749452,0.144015961,0.1
0.421503773,0.275560021,0.358905193,0.1
0.402653997,0.730603621,0.43917809,0.1
0.836770001,0.482696176,0.716050757,0.1
0.894943981,0.560463884,0.977657239,0.1
0.906464309,0.60517307,0.803518644,0.1
0.39769492,0.648200946,0.284650106,0.1
0.127584216,0.618850045,0.799695924,0.1
0.815762375,0.917360343,0.28279786,0.1
0.023062398,0.517914167,0.768955657,0.1
0.657046205,0.673337816,0.507218188,0.1
0.700152086,0.114319926,0.6484457,0.1
0.150426982,0.285012441,0.385251129,0.1
0.048325118,0.728904215,0.62394802,0.1
0.113116704,0.04138635,0.90891393,0.1
0.333373866,0.452888355,0.740553172,0.1
0.262118364,0.56487059,0.64619616,0.1
0.481556713,0.864994341,0.095623453,0.1
0.152169912,0.280818313,0.258126997,0.1
0.510763711,0.337644146,0.176901943,0.1
0.826962626,0.617046663,0.630149843,0.1
0.075502535,0.533025863,0.259695563,0.1
0.755563456,0.229685949,0.292121103,0.1
0.301572698,0.516034285,0.977394949,0.1
0.291671152,0.800285864,0.631191927,0.1
0.537814081,0.701239852,0.182841646,0.1
0.467817593,0.347556691,0.819085294,0.1
0.636584497,0.240595507,0.558065592,0.1
0.044479707,0.672650319,0.777069602,0.1
0.846686549,0.339711951,0.084290768,0.1
0.292042348,0.399036965,0.000658569,0.1
0.481495982,0.244441397,0.62432064,0.1
0.378288654,0.009142168,0.110606882,0.1
0.617713588,0.046542362,0.860084088,0.1
0.20932974,0.838782212,0.814518255,0.1
0.247146345,0.658266935,0.507146786,0.1
0.871152075,0.443227467,0.967225538,0.1
0.558560843,0.505657313,0.53288437,0.1
0.425419887,0.469191946,0.253587091,0.1
0.078687168,0.653855242,0.386589838,0.1
0.897391648,0.630965712,0.131059235,0.1
0.429490984,0.857798987,0.81002091,0.1
0.84773166,0.717243476,0.100834969,0.1
0.991764363,0.441700073,0.625046,0.1
0.566474419,0.081657888,0.830284897,0.1
0.537587407,0.352015644,0.576283601,0.1
0.645339226,0.334170909,0.201623587,0.1
0.670530259,0.455516885,0.956308543,0.1
0.668328788,0.650526234,0.180846996,0.1
0.541813221,0.241960832,0.27380065,0.1
0.821785876,0.441063234,0.836877499,0.1
0.432477091,0.25586401,0.109204799,0.1
0.859488907,0.244681412,0.863179003,0.1
0.833846607,0.414246777,0.716157107,0.1
0.805056067,0.434616265,0.776327657,0.1
0.071415081,0.436096815,0.080385667,0.1
0.936250121,0.226456815,0.36848595,0.1
0.631123934,0.037837625,0.765312081,0.1
0.565820573,0.904384822,0.090859037,0.1
0.174513419,0.123710361,0.274760806,0.1
0.293513266,0.660287029,0.994784989,0.1
0.449516323,0.447068776,0.883133912,0.1
0.793644975,0.580385443,0.637942768,0.1
0.311047334,0.018562434,0.12371556,0.1
0.186787114,0.244482766,0.150378214,0.1
0.364836292,0.203675687,0.841612068,0.1
0.170231219,0.598598091,0.26017527,0.1
0.279715151,0.703692646,0.857690128,0.1
0.015979127,0.098815124,0.570601248,0.1
0.092386661,0.396433937,0.426567412,0.1
0.699864583,0.350876347,0.924266309,0.1
0.994736907,0.906114975,0.640464625,0.1
0.571641508,0.320991784,0.775785581,0.1
0.699640197,0.086346154,0.084765067,0.1
0.636288514,0.544316634,0.011637783,0.1
0.152910653,0.874445708,0.089475567,0.1
0.824318778,0.978047898,0.721958212,0.1
0.481919395,0.446182847,0.183493328,0.1
0.58032503,0.037347146,0.685389343,0.1
0.798363013,0.776399976,0.097112038,0.1
0.384206736,0.583401406,0.535099492,0.1
0.264098573,0.218158827,0.117747268,0.1
0.735430949,0.098841081,0.104632441,0.1
0.104364176,0.953790272,0.393384084,0.1
0.09205531,0.886224224,0.542017359,0.1
0.973197336,0.178233891,0.262362805,0.1
0.273301327,0.78202416,0.39053039,0.1
0.508043148,0.002137015,0.260900197,0.1
0.020159236,0.32615638,0.131222748,0.1
0.898562422,0.922767821,0.021671825,0.1
0.545627787,0.177719795,0.405796053,0.1
0.833438255,0.489591235,0.688355124,0.1
0.053400515,0.181817455,0.307523605,0.1
0.45365435,0.931074889,0.642280113,0.1
0.713873109,0.318369859,0.830442304,0.1
0.312148619,0.742497523,0.387803672,0.1
0.075568629,0.652725935,0.641268197,0.1
0.326111536,0.353389292,0.226181348,0.1
0.88586169,0.079235846,0.318193814,0.1
0.267315889,0.121358199,0.455368205,0.1
0.569604894,0.626882155,0.330886187,0.1
0.345140537,0.613700419,0.819990052,0.1
0.068754351,0.742848767,0.224861129,0.1
0.02866235,0.510734168,0.079987514,0.1
0.311700034,0.960215335,0.997359466,0.1
0.387872015,0.47575204,0.796343162,0.1
0.196668008,0.598025447,0.403304983,0.1
0.557769903,0.418323315,0.175714096,0.1
0.87250516,0.461355309,0.121383136,0.1
0.128941876,0.73184191,0.977042532,0.1
0.439054222,0.462968341,0.671704831,0.1
0.038816213,0.890734236,0.486236225,0.1
0.61819845,0.309720048,0.930534465,0.1
0.817519749,0.862920228,0.567238998,0.1
0.420951678,0.206632628,0.744993416,0.1
0.276932349,0.310590109,0.891845972,0.1
0.818991991,0.559008721,0.345097682,0.1
0.050092295,0.578006047,0.218561276,0.1
0.961482692,0.765298515,0.522737249,0.1
0.443951238,0.283499479,0.704703021,0.1
0.090569241,0.343923399,0.349966046,0.1
0.877345358,0.380039627,0.023621584,0.1
0.444563525,0.566031911,0.620874921,0.1
0.072602014,0.34838234,0.057664999,0.1
0.938639425,0.213587999,0.26760002,0.1
0.780289468,0.643765067,0.346736915,0.1
0.456820394,0.286445906,0.583687246,0.1
0.197896271,0.170336575,0.184195069,0.1
0.37341933,0.812276405,0.061614261,0.1
0.73868012,0.220943355,0.052061147,0.1
0.277152738,0.81712949,0.391795524,0.1
0.348328371,0.545424165,0.464555338,0.1
0.398329429,0.585187554,0.543016088,0.1
0.034131121,0.638786685,0.028511927,0.1
0.103200561,0.039088347,0.72387699,0.1
0.029126911,0.715294397,0.433979928,0.1
0.033390575,0.500373558,0.057291308,0.1
0.921824659,0.572772643,0.22325878,0.1
0.702003015,0.210502097,0.185477887,0.1
0.780668674,0.135885565,0.770222757,0.1
0.26203876,0.197003727,0.706866218,0.1
0.14428478,0.984796824,0.671523933,0.1
0.563935016,0.466904981,0.28050822,0.1
0.153631767,0.538922332,0.047202762,0.1
0.072032428,0.588896048,0.435782693,0.1
0.526138886,0.052854122,0.782630476,0.1
0.830248794,0.804806682,0.909243629,0.1
0.174258907,0.559734148,0.494205507,0.1
0.456910786,0.754245161,0.828144165,0.1
0.942694844,0.699399289,0.154861705,0.1
0.467494271,0.485634203,0.379464345,0.1
0.366777515,0.537982461,0.757205813,0.1
0.309702009,0.444854513,0.445343791,0.1
0.136958087,0.068230294,0.17808045,0.1
0.110853318,0.738639543,0.556398271,0.1
0.838287891,0.959040354,0.858539695,0.1
0.7497481,0.644563081,0.226924997,0.1
0.127020284,0.714507953,0.155893137,0.1
0.27084464,0.901511827,0.873248129,0.1
0.511785358,0.479492128,0.071285825,0.1
0.19173587,0.98401196,0.929062043,0.1
0.04406825,0.651170419,0.085086796,0.1
0.801055792,0.719759976,0.151365997,0.1
0.7354805,0.810108901,0.163340722,0.1
0.606653299,0.102222684,0.262675768,0.1
0.512480013,0.519648109,0.788574533,0.1
0.093429099,0.878350687,0.466067301,0.1
0.432236573,0.585164208,0.998056229,0.1
0.12501154,0.688004347,0.873385209,0.1
0.468275653,0.66016833,0.580552181,0.1
0.767774596,0.692427807,0.261504186,0.1
0.409543113,0.085731836,0.357031482,0.1
0.911004532,0.793420509,0.134574175,0.1
0.264643726,0.299898393,0.013383946,0.1
0.886780861,0.36942569,0.413839982,0.1
0.223421407,0.817473744,0.771743426,0.1
0.492616274,0.909890374,0.690449691,0.1
0.572481429,0.374813977,0.364613301,0.1
0.432856179,0.092014925,0.780285762,0.1
0.980618851,0.466283003,0.387367962,0.1
0.560793926,0.101568264,0.980422082,0.1
0.750105105,0.687652801,0.251656436,0.1
0.560952301,0.666031036,0.812178941,0.1
0.277966615,0.143326465,0.768516662,0.1
0.086782584,0.482574852,0.344269702,0.1
0.545442681,0.590473866,0.369468633,0.1
0.939008919,0.927927544,0.711017551,0.1
0.99238687,0.914097846,0.664571085,0.1
0.857587151,0.045205529,0.354407837,0.1
0.862574973,0.331635263,0.68320782,0.1
0.297761711,0.275205188,0.750665335,0.1
0.161632803,0.393668397,0.363140625,0.1
0.725571635,0.827265736,0.208597148,0.1
0.743364961,0.483215356,0.406945954,0.1
0.313432465,0.452285805,0.729314405,0.1
0.082595243,0.332378005,0.320118338,0.1
0.4869767,0.937323581,0.94297025,0.1
0.914824035,0.149492247,0.025051096,0.1
0.776009971,0.994220764,0.64300754,0.1
0.826404354,0.572310775,0.682269809,0.1
0.023287478,0.204789312,0.828411103,0.1
0.222486021,0.076985992,0.020968681,0.1
0.119813767,0.342097535,0.674199072,0.1
0.483372353,0.008954652,0.836560331,0.1
0.342561184,0.565681298,0.588994361,0.1
0.662969476,0.443464396,0.311331635,0.1
0.626788471,0.800582226,0.538168357,0.1
0.771137168,0.335098075,0.118717931,0.1
0.903940782,0.479676506,0.625811025,0.1
0.793004708,0.742950131,0.018027503,0.1
0.623770964,0.942896362,0.91742144,0.1
0.610918954,0.476211961,0.409340958,0.1
0.873520078,0.38798548,0.91871622,0.1
0.682493431,0.116122378,0.202540601,0.1
0.393652035,0.822104419,0.354813867,0.1
0.531585565,0.82755563,0.817099182,0.1
0.574080808,0.112883577,0.987624745,0.1
0.012700063,0.890131661,0.907411744,0.1
0.530121401,0.549571269,0.002910546,0.1
0.489432426,0.578836,0.927905179,0.1
0.943754154,0.678711936,0.79702719,0.1
0.131666592,0.523158925,0.317275198,0.1
0.107496765,0.714681181,0.914096093,0.1
0.507915963,0.22057985,0.383429069,0.1
0.883819585,0.142339026,0.443645073,0.1
0.786872256,0.871101636,0.908718868,0.1
0.468093542,0.910869664,0.779155309,0.1
0.698974261,0.267754888,0.695127161,0.1
0.825528184,0.883771175,0.135326895,0.1
0.956615125,0.769751591,0.237837422,0.1
0.530693253,0.04362884,0.067481235,0.1
0.484422855,0.589745281,0.25814194,0.1
0.249142926,0.241791177,0.903574872,0.1
0.010652739,0.253029608,0.948252936,0.1
0.708159219,0.952645534,0.426320836,0.1
0.987992764,0.292073438,0.037021244,0.1
0.676638665,0.56763148,0.98252116,0.1
0.859110358,0.634779893,0.135013351,0.1
0.534114357,0.344526601,0.600148265,0.1
0.896897149,0.700156124,0.334150981,0.1
0.104350886,0.5191503,0.507083744,0.1
0.536266745,0.092813519,0.171921904,0.1
0.791546517,0.333087433,0.232846203,0.1
0.822955617,0.853830106,0.365414052,0.1
0.036389548,0.025712938,0.532697974,0.1
0.821364569,0.792244379,0.648142494,0.1
0.250803618,0.948937099,0.091500078,0.1
0.891937239,0.515927522,0.361709515,0.1
0.768944831,0.004823536,0.69006232,0.1
0.395287013,0.4560507,0.544626217,0.1
0.192011733,0.404869369,0.431268115,0.1
0.448104709,0.667687318,0.671551771,0.1
0.513274836,0.083607193,0.0053421,0.1
0.482936327,0.272676983,0.778244248,0.1
0.056935231,0.104218613,0.849965571,0.1
0.242113437,0.08865157,0.006108368,0.1
0.690885026,0.857528272,0.803620373,0.1
0.488759877,0.210026785,0.578018361,0.1
0.872879929,0.790857783,0.343907987,0.1
0.180900632,0.625271023,0.31677781,0.1
0.11382534,0.816807469,0.45352118,0.1
0.14144038,0.918870257,0.7485245,0.1
0.550429021,0.715822325,0.471624713,0.1
0.673757771,0.197489011,0.990392294,0.1
0.727023325,0.770806529,0.031386382,0.1
0.228890597,0.550305509,0.909877002,0.1
0.158883879,0.945087294,0.885904669,0.1
0.177067462,0.341365592,0.629593759,0.1
0.612318562,0.647154203,0.482661251,0.1
0.480882138,0.952252309,0.631460064,0.1
0.777388097,0.105505748,0.640957805,0.1
0.171286504,0.408460066,0.983592653,0.1
0.256455931,0.420072593,0.313392959,0.1
0.767385051,0.439162091,0.293411415,0.1
0.368411551,0.848374001,0.724526554,0.1
0.177947508,0.404151189,0.910537093,0.1
0.332824997,0.710223585,0.323382759,0.1
0.417998483,0.633250959,0.475964349,0.1
0.832196671,0.272781471,0.923991182,0.1
0.796847289,0.064886003,0.011959195,0.1
0.728609879,0.885483815,0.824199554,0.1
0.914273421,0.774818736,0.495870787,0.1
0.065398476,0.457544328,0.640543144,0.1
0.13910389,0.716751076,0.085726461,0.1
0.530321599,0.419386594,0.083273917,0.1
0.542138442,0.033070662,0.715237301,0.1
0.179802741,0.219374741,0.634275095,0.1
0.158765941,0.276801546,0.902972826,0.1
0.030417105,0.765011719,0.279599232,0.1
0.475657049,0.350649357,0.336246196,0.1
0.7532898,0.221639888,0.00899033,0.1
0.38122285,0.969651688,0.215813321,0.1
0.64402563,0.61804737,0.757701768,0.1
0.406134063,0.570854571,0.855491218,0.1
0.710333041,0.566927789,0.052830258,0.1
0.241537739,0.203099546,0.336172198,0.1
0.849542273,0.578106485,0.054146136,0.1
0.760633733,0.395654381,0.034313678,0.1
0.324887731,0.318712942,0.585348027,0.1
0.703243206,0.107038477,0.009341602,0.1
0.290920778,0.613196845,0.174017307,0.1
0.367083106,0.704145592,0.265930303,0.1
0.569877338,0.673865469,0.201622946,0.1
0.86214902,0.450606926,0.423501111,0.1
0.345901129,0.306953959,0.674434544,0.1
0.925086128,0.638766073,0.967003081,0.1
0.207329344,0.001711078,0.296408433,0.1
0.685672166,0.662439562,0.754419954,0.1
0.149202038,0.216620436,0.078620806,0.1
0.376590716,0.085975341,0.36408414,0.1
0.526339471,0.345723083,0.159847284,0.1
0.165293107,0.444912614,0.62029744,0.1
0.56839838,0.155850059,0.496130659,0.1
0.305967089,0.092529599,0.888168594,0.1
0.747370911,0.661338792,0.173872205,0.1
0.753226136,0.87363442,0.530689208,0.1
0.402283629,0.289061364,0.014395291,0.1
0.111418542,0.518090889,0.023923323,0.1
0.240369782,0.750925481,0.731709731,0.1
0.81508959,0.058531653,0.791637481,0.1
0.653742473,0.275944498,0.592476178,0.1
0.114829421,0.2030753,0.136490436,0.1
0.008489533,0.717815343,0.499200964,0.1
0.007496579,0.255774284,0.484862442,0.1
0.490817995,0.184001942,0.220879976,0.1
0.482747462,0.62503583,0.025514908,0.1
0.531431547,0.00077023,0.504892256,0.1
0.013130838,0.41267419,0.150672877,0.1
0.1776578,0.362501509,0.911424403,0.1
0.591361848,0.293853042,0.249139984,0.1
0.261936501,0.518441628,0.08318095,0.1
0.213405912,0.015814599,0.530230012,0.1
0.995320752,0.119731282,0.507119448,0.1
0.439162817,0.146598189,0.577306189,0.1
0.324302607,0.189134064,0.22937538,0.1
0.690564719,0.137325555,0.745000685,0.1
0.801942634,0.374050627,0.288948322,0.1
0.049755166,0.136088799,0.691249914,0.1
0.469291292,0.352250858,0.56339976,0.1
0.979135559,0.62603491,0.972171685,0.1
0.430778451,0.71685363,0.19898293,0.1
0.296717191,0.079004897,0.524328794,0.1
0.723430738,0.379778442,0.347076403,0.1
0.718160834,0.664546188,0.618845362,0.1
0.102596511,0.808008089,0.960225514,0.1
0.841425257,0.827787502,0.45342371,0.1
0.763022378,0.184923542,0.78465693,0.1
0.93035119,0.316199113,0.850045232,0.1
0.182206356,0.423557795,0.450911206,0.1
0.458135479,0.857988165,0.159503678,0.1
0.044019861,0.960662101,0.205311292,0.1
0.536637434,0.025133349,0.37900738,0.1
0.183948966,0.465495505,0.604647396,0.1
0.375288768,0.869928115,0.240673282,0.1
0.51019514,0.456016227,0.481243921,0.1
0.911567328,0.735264952,0.341515735,0.1
0.58550003,0.357129176,0.577539832,0.1
0.904599078,0.994896221,0.53604472,0.1
0.470559134,0.085200772,0.647878285,0.1
0.262219681,0.897212636,0.791566248,0.1
0.870433924,0.090871469,0.719452055,0.1
0.46870806,0.932296701,0.778958439,0.1
0.377728273,0.224604088,0.232960224,0.1
0.27458121,0.585918111,0.550115583,0.1
0.342047939,0.224629811,0.341036221,0.1
0.810285392,0.145952223,0.094372028,0.1
0.490175525,0.271428346,0.525966492,0.1
0.190905594,0.778989336,0.087718534,0.1
0.898726477,0.539251756,0.877756177,0.1
0.717575835,0.528023982,0.596382958,0.1
0.667176985,0.139828774,0.244575812,0.1
0.508514285,0.842875579,0.162665602,0.1
0.80463555,0.327530103,0.907041572,0.1
0.110222576,0.021655947,0.523169048,0.1
0.819315045,0.197188301,0.790456543,0.1
0.296085619,0.284469463,0.159730242,0.1
0.182009569,0.700831385,0.751362095,0.1
0.350420379,0.030253427,0.248196664,0.1
0.138908735,0.162088963,0.971647018,0.1
0.425490826,0.973092341,0.163787557,0.1
0.057548933,0.321700174,0.43447006,0.1
0.862635119,0.633217896,0.598576836,0.1
0.957243797,0.159257073,0.074364903,0.1
0.959732303,0.376298836,0.865081486,0.1
0.856753154,0.696785833,0.644918224,0.1
0.171387828,0.35940735,0.959263693,0.1
0.04993847,0.283443676,0.226029662,0.1
0.205374436,0.378657311,0.311274478,0.1
0.333821301,0.038824561,0.264245715,0.1
0.579235253,0.46753744,0.417322609,0.1
0.894066034,0.674016887,0.025514795,0.1
0.559057925,0.589798371,0.556644159,0.1
0.779968934,0.960669747,0.184578711,0.1
0.921807785,0.080488563,0.594861792,0.1
0.004502936,0.745712244,0.67573406,0.1
0.121265789,0.301150444,0.188903753,0.1
0.19068009,0.127318289,0.411997988,0.1
0.830476738,0.057262062,0.979835678,0.1
0.289221254,0.545306216,0.48250535,0.1
0.782410583,0.175198527,0.898418928,0.1
0.306549262,0.319443687,0.651917298,0.1
0.881424744,0.729760723,0.683633456,0.1
0.317203915,0.941605577,0.359921073,0.1
0.00911681,0.972036842,0.005847201,0.1
0.599461866,0.321272282,0.945307171,0.1
0.874928604,0.587736339,0.016944222,0.1
0.484959292,0.304813853,0.778566639,0.1
0.921208094,0.415566434,0.278235571,0.1
0.073451702,0.180724405,0.703466296,0.1
0.340311237,0.003487438,0.807276435,0.1
0.827416297,0.895696107,0.26428924,0.1
0.754907569,0.975879796,0.580304866,0.1
0.356129671,0.907960132,0.536577625,0.1
0.165098319,0.324099765,0.623278644,0.1
0.064274108,0.349956899,0.155491346,0.1
0.398553037,0.872362792,0.510136717,0.1
0.555942617,0.786338698,0.190873404,0.1
0.797660167,0.548766976,0.256397526,0.1
0.918372943,0.198010127,0.307853707,0.1
0.873033221,0.279472847,0.023773969,0.1
0.028843802,0.166519218,0.063284788,0.1
0.425645489,0.665812179,0.274308222,0.1
0.240344745,0.32806653,0.332305504,0.1
0.638087314,0.248014555,0.712566921,0.1
0.583172094,0.258803163,0.501819406,0.1
0.77414099,0.442706493,0.733039692,0.1
0.718111416,0.189957896,0.913053656,0.1
0.288878432,0.533280648,0.969801382,0.1
0.378510474,0.665562828,0.22209207,0.1
0.882579555,0.794958458,0.092850459,0.1
0.010172893,0.744445282,0.858439665,0.1
0.679970439,0.005277442,0.998830872,0.1
0.56709366,0.420686064,0.616811813,0.1
0.939452865,0.426407413,0.365158598,0.1
0.769638456,0.955486008,0.384014633,0.1
0.734275246,0.377286232,0.840431188,0.1
0.832299271,0.427100456,0.689326516,0.1
0.556593904,0.579706268,0.119621606,0.1
0.323948136,0.956607527,0.876147472,0.1
0.722277711,0.270591012,0.631281887,0.1
0.623641201,0.211905904,0.038676271,0.1
0.554456169,0.238365326,0.152811905,0.1
0.053621455,0.341239133,0.047136793,0.1
0.704103983,0.957250821,0.782896617,0.1
0.930172538,0.545982919,0.664555318,0.1
0.085817522,0.885500493,0.025696524,0.1
0.447581203,0.259443933,0.117617935,0.1
0.245901817,0.572862503,0.226583418,0.1
0.67632865,0.828420871,0.05257454,0.1
0.799306802,0.393780029,0.671568662,0.1
0.922860228,0.278238812,0.359614562,0.1
0.352866792,0.065612169,0.274299591,0.1
0.337661873,0.171717388,0.032239964,0.1
0.480663834,0.236631111,0.803535551,0.1
0.753894856,0.049323503,0.603503432,0.1
0.832863652,0.165231071,0.568146994,0.1
0.873518562,0.913472111,0.46931986,0.1
0.605830799,0.813313371,0.551657733,0.1
0.444649522,0.248510775,0.218815882,0.1
0.365343032,0.42175755,0.990152363,0.1
0.827907598,0.05013228,0.542675005,0.1
0.757952861,0.953353591,0.403109474,0.1
0.988996992,0.945625861,0.097734571,0.1
0.60785822,0.629298082,0.480595059,0.1
0.317021776,0.057858361,0.690183243,0.1
0.938017716,0.442188241,0.645998575,0.1
0.079030997,0.849566434,0.561249798,0.1
0.285356619,0.591343325,0.376579675,0.1
0.811102341,0.627530937,0.159408246,0.1
0.965290639,0.757462812,0.140482315,0.1
0.551907126,0.09074302,0.462856384,0.1
0.962390097,0.749231519,0.523669265,0.1
0.845116304,0.094251005,0.371764298,0.1
0.274408501,0.459083543,0.732759792,0.1
0.573507653,0.193515923,0.267276325,0.1
0.922830433,0.921966627,0.702049412,0.1
0.29695314,0.388417904,0.388323058,0.1
0.055304547,0.525342332,0.940796895,0.1
0.579895647,0.669681119,0.643286788,0.1
0.797177723,0.752690473,0.48167266,0.1
0.873780687,0.018538765,0.312946306,0.1
0.181924548,0.402641942,0.066658315,0.1
0.225427117,0.519002785,0.934359404,0.1
0.525215404,0.923862461,0.426434496,0.1
0.920483401,0.14001921,0.720780161,0.1
0.573324857,0.417532801,0.851167549,0.1
0.982930136,0.249805853,0.471156225,0.1
0.923712119,0.754912388,0.347867463,0.1
0.263080912,0.881798846,0.048860168,0.1
0.752585483,0.11083827,0.498613851,0.1
0.229221299,0.224106357,0.097920261,0.1
0.970064765,0.286766436,0.719355497,0.1
0.6305053,0.107566398,0.711888625,0.1
0.683443779,0.53789826,0.551224284,0.1
0.494425453,0.349556435,0.73147926,0.1
0.127142492,0.51193916,0.699621572,0.1
0.373411977,0.538928029,0.735285708,0.1
0.695413615,0.807198736,0.397216987,0.1
0.163101269,0.912203178,0.248097201,0.1
0.251802619,0.954011163,0.938093113,0.1
0.411534536,0.364777081,0.658703627,0.1
0.368369205,0.362126835,0.480562384,0.1
0.038109419,0.83422648,0.051380341,0.1
0.802603058,0.239170778,0.190209595,0.1
0.668516223,0.98758148,0.19792226,0.1
0.526397237,0.944319857,0.323996706,0.1
0.114122731,0.102930807,0.933543502,0.1
0.828985201,0.069455159,0.696634821,0.1
0.55977932,0.48117191,0.713690541,0.1
0.458263649,0.519043301,0.758024187,0.1
0.196429794,0.114873801,0.67196786,0.1
0.996277353,0.738117108,0.876416336,0.1
0.188774139,0.002375128,0.542329556,0.1
0.320760285,0.297699029,0.814343502,0.1
0.172691393,0.403657201,0.856298972,0.1
0.51344185,0.392948395,0.048788002,0.1
0.656320163,0.190182525,0.775609977,0.1
0.420726542,0.862626215,0.62546459,0.1
0.0346832,0.99297239,0.968459334,0.1
0.996834488,0.213046695,0.556868557,0.1
0.464874367,0.250923716,0.358370689,0.1
0.64518215,0.570223224,0.862148872,0.1
0.658530492,0.443811268,0.283177849,0.1
0.85848311,0.112090217,0.814729619,0.1
0.734640351,0.158695934,0.077023863,0.1
0.113202787,0.553367825,0.229151957,0.1
0.434492137,0.374537354,0.132933547,0.1
0.105312947,0.944088375,0.624936521,0.1
0.337038054,0.241324394,0.465988989,0.1
0.25238727,0.512808413,0.924097324,0.1
0.880958206,0.396124916,0.589358809,0.1
0.105775352,0.688725916,0.375336815,0.1
0.17375789,0.643186971,0.568700335,0.1
0.450797528,0.591295836,0.777602498,0.1
0.980278799,0.054527096,0.090044406,0.1
0.797696981,0.620084662,0.869969357,0.1
0.071072086,0.514583326,0.257663327,0.1
0.719572263,0.511512752,0.238948832,0.1
0.564471774,0.966473067,0.421841629,0.1
0.149760869,0.336688364,0.998925807,0.1
0.138669285,0.559945568,0.371556487,0.1
0.203779022,0.230016409,0.391098424,0.1
0.632547125,0.51209038,0.625736808,0.1
0.990770092,0.071164591,0.967334063,0.1
0.297378708,0.332924432,0.748974313,0.1
0.578854932,0.638419651,0.797342626,0.1
0.955064412,0.168882873,0.457517072,0.1
0.570718141,0.807554196,0.301233799,0.1
0.396532751,0.493090673,0.185403197,0.1
0.11955449,0.845112286,0.866272571,0.1
0.685274112,0.317248218,0.634855571,0.1
0.649866226,0.905553324,0.574140907,0.1
0.419177914,0.774672113,0.575563782,0.1
0.370943608,0.648499305,0.55159782,0.1
0.09526152,0.001026072,0.848596362,0.1
0.414706831,0.647545034,0.037852213,0.1
0.338669949,0.269080117,0.568760466,0.1
0.496171806,0.231188087,0.991924897,0.1
0.156252944,0.965804982,0.371070225,0.1
0.381451546,0.635443727,0.686055979,0.1
0.956247375,0.541963336,0.320394164,0.1
0.759055666,0.443318117,0.288606976,0.1
0.67858496,0.350535985,0.937899925,0.1
0.301882294,0.726468942,0.510637476,0.1
0.089010329,0.696030516,0.570825627,0.1
0.890813317,0.606846585,0.845925872,0.1
0.03857594,0.527487758,0.469773136,0.1
0.311141977,0.872412893,0.153143155,0.1
0.82154148,0.347376356,0.249399342,0.1
0.881875224,0.861658118,0.783052853,0.1
0.081365558,0.234526164,0.732193272,0.1
0.575042952,0.167512076,0.038050524,0.1
0.401222335,0.523996074,0.494942465,0.1
0.513671273,0.650641389,0.606410834,0.1
0.351472237,0.871522285,0.457965948,0.1
0.890149389,0.722700061,0.509240166,0.1
0.189485047,0.308046993,0.201565454,0.1
0.399379647,0.359876867,0.010939962,0.1
0.100173736,0.772840166,0.703349085,0.1
0.161512787,0.854169962,0.402535657,0.1
0.497153032,0.239966586,0.35121699,0.1
0.075079882,0.580811695,0.027457567,0.1
0.147448903,0.934786106,0.110486946,0.1
0.627059862,0.277009191,0.064566163,0.1
0.872565909,0.655064751,0.398485721,0.1
0.897770304,0.740228531,0.66693351,0.1
0.195337419,0.448144704,0.226902102,0.1
0.45211571,0.911281434,0.000894293,0.1
0.231985094,0.045842962,0.693796788,0.1
0.623455442,0.477942718,0.159955505,0.1
0.188586353,0.82898687,0.649217958,0.1
0.322783895,0.819499856,0.853370767,0.1
0.440392786,0.034203499,0.401404635,0.1
0.291051565,0.911279902,0.91004173,0.1
0.567639036,0.114182627,0.496767271,0.1
0.974754899,0.691130196,0.429574151,0.1
0.994238228,0.011690527,0.663118594,0.1
0.758831435,0.175113844,0.064595327,0.1
0.94328489,0.268655893,0.114965235,0.1
0.097333493,0.908522538,0.698262136,0.1
0.392026863,0.742824796,0.279014753,0.1
0.0272639,0.643883671,0.434757791,0.1
0.762321619,0.225701356,0.065264207,0.1
0.792324538,0.042132957,0.93304885,0.1
0.743435344,0.148299961,0.364291344,0.1
0.458930155,0.142453753,0.152666112,0.1
0.922594124,0.395796683,0.202601949,0.1
0.80782926,0.247409807,0.808328113,0.1
0.888065336,0.202436317,0.880398702,0.1
0.117250199,0.05773131,0.064671288,0.1
0.697581358,0.531405385,0.815767055,0.1
0.330136762,0.810696045,0.37057037,0.1
0.67858107,0.39676153,0.167484958,0.1
0.809265204,0.817313492,0.461190242,0.1
0.885129143,0.134894684,0.162520082,0.1
0.76424148,0.149001578,0.32473709,0.1
0.742399817,0.44618468,0.33041435,0.1
0.320146002,0.614080493,0.90844048,0.1
0.1692534,0.533763937,0.389483682,0.1
0.009048766,0.732303008,0.396587418,0.1
0.428565063,0.597346519,0.149508033,0.1
0.410064221,0.202027784,0.94407672,0.1
